"","y","loss","gain","stable","absent","total_cells","total_present","percent_loss","percent_gain","percent_stable","percent_absent","ssp","morphotype"
"131",47.5249991940273,0,0,0,1105,1105,0,0,0,0,100,"ssp2","caliculate"
"132",47.5749991931793,0,0,0,1100,1100,0,0,0,0,100,"ssp2","caliculate"
"133",47.6249991923314,0,0,0,1055,1055,0,0,0,0,100,"ssp2","caliculate"
"134",47.6749991914835,0,0,0,1033,1033,0,0,0,0,100,"ssp2","caliculate"
"135",47.7249991906355,0,0,0,1025,1025,0,0,0,0,100,"ssp2","caliculate"
"136",47.7749991897876,0,0,0,1014,1014,0,0,0,0,100,"ssp2","caliculate"
"137",47.8249991889396,0,0,0,1002,1002,0,0,0,0,100,"ssp2","caliculate"
"138",47.8749991880917,0,0,0,998,998,0,0,0,0,100,"ssp2","caliculate"
"139",47.9249991872437,0,0,0,992,992,0,0,0,0,100,"ssp2","caliculate"
"140",47.9749991863958,0,0,0,991,991,0,0,0,0,100,"ssp2","caliculate"
"141",48.0249991855478,0,0,0,991,991,0,0,0,0,100,"ssp2","caliculate"
"142",48.0749991846999,0,0,0,997,997,0,0,0,0,100,"ssp2","caliculate"
"143",48.1249991838519,0,0,0,1003,1003,0,0,0,0,100,"ssp2","caliculate"
"144",48.174999183004,0,0,0,1006,1006,0,0,0,0,100,"ssp2","caliculate"
"145",48.224999182156,0,0,0,1005,1005,0,0,0,0,100,"ssp2","caliculate"
"146",48.2749991813081,0,0,0,1001,1001,0,0,0,0,100,"ssp2","caliculate"
"147",48.3249991804601,0,0,0,1002,1002,0,0,0,0,100,"ssp2","caliculate"
"148",48.3749991796122,0,0,0,998,998,0,0,0,0,100,"ssp2","caliculate"
"149",48.4249991787643,0,0,0,996,996,0,0,0,0,100,"ssp2","caliculate"
"150",48.4749991779163,0,0,0,996,996,0,0,0,0,100,"ssp2","caliculate"
"151",48.5249991770684,0,0,0,993,993,0,0,0,0,100,"ssp2","caliculate"
"152",48.5749991762204,0,0,0,1002,1002,0,0,0,0,100,"ssp2","caliculate"
"153",48.6249991753725,0,0,0,1023,1023,0,0,0,0,100,"ssp2","caliculate"
"154",48.6749991745245,0,0,0,1042,1042,0,0,0,0,100,"ssp2","caliculate"
"155",48.7249991736766,0,0,0,1062,1062,0,0,0,0,100,"ssp2","caliculate"
"156",48.7749991728286,0,0,0,1063,1063,0,0,0,0,100,"ssp2","caliculate"
"157",48.8249991719807,0,0,0,1068,1068,0,0,0,0,100,"ssp2","caliculate"
"158",48.8749991711327,0,0,0,1076,1076,0,0,0,0,100,"ssp2","caliculate"
"159",48.9249991702848,0,0,0,1076,1076,0,0,0,0,100,"ssp2","caliculate"
