"","species","countryCode","decimalLatitude","decimalLongitude"
"31787","Anthracoceros malayanus","MY",6.172215,100.84017
"31788","Anorrhinus galeritus","MY",2.844976,102.00982
"31789","Anthracoceros albirostris","MY",5.508605,118.282265
"31790","Buceros rhinoceros","MY",5.508605,118.282265
"31791","Anthracoceros albirostris","MY",5.508605,118.282265
"31792","Rhyticeros undulatus","MY",1.30325,112.0708
"31793","Berenicornis comatus","MY",5.239341,118.71002
"31794","Rhyticeros undulatus","MY",1.30325,112.0708
"31795","Buceros rhinoceros","MY",1.30325,112.0708
"31796","Anorrhinus galeritus","MY",5.41325,100.78111
"31797","Buceros rhinoceros","MY",5.468624,118.187744
"31798","Anthracoceros albirostris","MY",4.962297,117.80357
"31799","Anthracoceros albirostris","MY",5.468624,118.187744
"31800","Anthracoceros malayanus","MY",5.239341,118.71002
"31801","Rhyticeros undulatus","MY",5.468624,118.187744
"31802","Anorrhinus galeritus","MY",5.239341,118.71002
"31803","Buceros rhinoceros","MY",4.962297,117.80357
"31804","Rhyticeros undulatus","MY",4.962297,117.80357
"31805","Rhyticeros undulatus","MY",5.239341,118.71002
"31806","Anthracoceros albirostris","MY",1.653244,103.65596
"31807","Anorrhinus galeritus","MY",5.876139,117.944145
"31808","Anthracoceros albirostris","MY",5.876139,117.944145
"31809","Buceros bicornis","MY",6.387171,99.8011
"31810","Anthracoceros albirostris","MY",6.387171,99.8011
"31811","Rhyticeros undulatus","MY",6.387171,99.8011
"31812","Buceros rhinoceros","MY",5.876095,117.94788
"31813","Buceros rhinoceros","MY",5.498167,118.280914
"31814","Berenicornis comatus","MY",5.498167,118.280914
"31815","Anthracoceros albirostris","MY",5.498167,118.280914
"31816","Berenicornis comatus","MY",3.694075,101.74849
"31817","Anthracoceros malayanus","MY",3.237706,101.62555
"31818","Anthracoceros malayanus","MY",3.625853,102.914635
"31819","Anthracoceros albirostris","MY",3.34987,101.240425
"31820","Anthracoceros albirostris","MY",4.857081,100.74997
"31821","Buceros rhinoceros","MY",1.861087,103.892876
"31822","Buceros rhinoceros","MY",5.508605,118.282265
"31823","Buceros bicornis","MY",6.366567,99.81818
"31824","Anorrhinus galeritus","MY",5.508605,118.282265
"31825","Anorrhinus galeritus","MY",5.060461,100.72303
"31826","Rhyticeros undulatus","MY",5.16395,100.90535
"31827","Anthracoceros albirostris","MY",7.035725,116.74351
"31828","Rhabdotorrhinus corrugatus","MY",5.491432,118.20993
"31829","Anorrhinus galeritus","MY",3.716435,101.73666
"31830","Anthracoceros malayanus","MY",1.861087,103.892876
"31831","Anthracoceros albirostris","MY",5.508605,118.282265
"31832","Anthracoceros malayanus","MY",5.508605,118.282265
"31833","Rhyticeros undulatus","MY",6.366567,99.81818
"31834","Rhabdotorrhinus corrugatus","MY",5.508605,118.282265
"31835","Anthracoceros albirostris","MY",6.366567,99.81818
"31836","Buceros rhinoceros","MY",4.863154,100.79312
"31837","Anthracoceros albirostris","MY",4.822098,100.65211
"31838","Anthracoceros malayanus","MY",6.247586,100.81462
"31839","Berenicornis comatus","MY",3.165997,101.84846
"31840","Rhyticeros undulatus","MY",3.723423,101.75133
"31841","Anthracoceros albirostris","MY",5.497539,118.280304
"31842","Anthracoceros malayanus","MY",1.861087,103.892876
"31843","Anthracoceros albirostris","MY",6.172215,100.84017
"31844","Rhabdotorrhinus corrugatus","MY",5.508605,118.282265
"31845","Anthracoceros albirostris","MY",4.822098,100.65211
"31846","Anthracoceros albirostris","MY",5.497539,118.280304
"31847","Buceros rhinoceros","MY",4.389019,102.4094
"31848","Anthracoceros malayanus","MY",4.736876,116.97571
"31849","Buceros rhinoceros","MY",4.736876,116.97571
"31850","Buceros rhinoceros","MY",5.413522,100.781204
"31851","Buceros rhinoceros","MY",4.384289,102.398994
"31852","Rhyticeros undulatus","MY",3.716435,101.73666
"31853","Anthracoceros malayanus","MY",4.736876,116.97571
"31854","Anthracoceros malayanus","MY",5.876221,117.94433
"31855","Anthracoceros malayanus","MY",3.579722,102.16389
"31856","Buceros rhinoceros","MY",4.736876,116.97571
"31857","Anthracoceros malayanus","MY",4.736876,116.97571
"31858","Anthracoceros malayanus","MY",3.596278,102.18019
"31859","Anthracoceros albirostris","MY",6.294207,99.72686
"31860","Buceros rhinoceros","MY",5.876139,117.944145
"31861","Rhyticeros undulatus","MY",4.386819,102.40398
"31862","Buceros rhinoceros","MY",3.522914,101.98799
"31863","Anthracoceros malayanus","MY",3.584342,102.16583
"31864","Anthracoceros albirostris","MY",5.496333,118.204094
"31865","Anorrhinus galeritus","MY",1.861087,103.892876
"31866","Buceros bicornis","MY",3.695809,101.74877
"31867","Buceros rhinoceros","MY",5.874673,117.94132
"31868","Anthracoceros albirostris","MY",5.685463,118.381165
"31869","Anthracoceros malayanus","MY",5.50429,118.27074
"31870","Rhyticeros undulatus","MY",4.962297,117.80357
"31871","Anorrhinus galeritus","MY",4.736876,116.97571
"31872","Buceros rhinoceros","MY",5.477831,118.222496
"31873","Buceros bicornis","MY",6.366412,99.77901
"31874","Anthracoceros albirostris","MY",6.393638,99.79472
"31875","Anthracoceros malayanus","MY",2.703007,113.08682
"31876","Buceros rhinoceros","MY",3.713773,101.74189
"31877","Buceros rhinoceros","MY",3.409241,101.84481
"31878","Anthracoceros malayanus","MY",3.536809,102.16731
"31879","Anthracoceros albirostris","MY",4.987661,117.8833
"31880","Anthracoceros albirostris","MY",5.50429,118.27074
"31881","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"31882","Anthracoceros albirostris","MY",5.464946,118.25358
"31883","Anthracoceros malayanus","MY",5.0198,117.7462
"31884","Anthracoceros albirostris","MY",6.366412,99.77901
"31885","Anthracoceros albirostris","MY",6.269197,99.73451
"31886","Anorrhinus galeritus","MY",5.413522,100.781204
"31887","Anthracoceros albirostris","MY",5.53757,118.297104
"31888","Berenicornis comatus","MY",5.53757,118.297104
"31889","Anthracoceros albirostris","MY",6.247586,100.81462
"31890","Rhyticeros undulatus","MY",3.716435,101.73666
"31891","Anorrhinus galeritus","MY",4.962297,117.80357
"31892","Anthracoceros malayanus","MY",4.962297,117.80357
"31893","Anthracoceros malayanus","MY",5.53757,118.297104
"31894","Buceros rhinoceros","MY",5.53757,118.297104
"31895","Anthracoceros malayanus","MY",5.50429,118.27074
"31896","Anthracoceros malayanus","MY",5.478074,118.22137
"31897","Anthracoceros albirostris","MY",6.019361,116.02318
"31898","Anthracoceros malayanus","MY",5.021105,117.74731
"31899","Buceros rhinoceros","MY",5.0198,117.7462
"31900","Anthracoceros albirostris","MY",5.53757,118.297104
"31901","Anthracoceros albirostris","MY",5.53757,118.297104
"31902","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"31903","Anorrhinus galeritus","MY",4.736876,116.97571
"31904","Buceros rhinoceros","MY",4.736876,116.97571
"31905","Buceros rhinoceros","MY",4.736876,116.97571
"31906","Anthracoceros malayanus","MY",5.545746,101.340935
"31907","Anthracoceros albirostris","MY",6.172215,100.84017
"31908","Buceros rhinoceros","MY",5.86684,117.94813
"31909","Rhyticeros undulatus","MY",4.736876,116.97571
"31910","Buceros rhinoceros","MY",5.413522,100.781204
"31911","Anorrhinus galeritus","MY",5.413522,100.781204
"31912","Buceros rhinoceros","MY",4.4406,115.5415
"31913","Anthracoceros malayanus","MY",3.101167,101.52417
"31914","Anthracoceros albirostris","MY",5.68705,118.40103
"31915","Anorrhinus galeritus","MY",5.530219,118.07522
"31916","Anthracoceros malayanus","MY",5.876139,117.944145
"31917","Rhyticeros undulatus","MY",1.30325,112.0708
"31918","Anthracoceros albirostris","MY",5.68705,118.40103
"31919","Anthracoceros albirostris","MY",5.935356,117.797714
"31920","Anthracoceros albirostris","MY",6.247586,100.81462
"31921","Anthracoceros malayanus","MY",6.247586,100.81462
"31922","Buceros rhinoceros","MY",3.579764,102.1637
"31923","Anthracoceros albirostris","MY",6.172215,100.84017
"31924","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"31925","Anthracoceros albirostris","MY",3.101167,101.52417
"31926","Anorrhinus galeritus","MY",5.498167,118.280914
"31927","Anthracoceros albirostris","MY",6.247586,100.81462
"31928","Anorrhinus galeritus","MY",5.876139,117.944145
"31929","Anthracoceros malayanus","MY",6.247586,100.81462
"31930","Anthracoceros albirostris","MY",6.247586,100.81462
"31931","Anthracoceros malayanus","MY",6.247586,100.81462
"31932","Anthracoceros malayanus","MY",6.247586,100.81462
"31933","Rhyticeros undulatus","MY",3.694075,101.74849
"31934","Rhyticeros undulatus","MY",4.4406,115.5415
"31935","Buceros rhinoceros","MY",5.68705,118.40103
"31936","Anthracoceros malayanus","MY",4.4406,115.5415
"31937","Anthracoceros albirostris","MY",5.68705,118.40103
"31938","Rhyticeros undulatus","MY",5.498167,118.280914
"31939","Buceros rhinoceros","MY",5.508605,118.282265
"31940","Anthracoceros albirostris","MY",6.172215,100.84017
"31941","Anthracoceros albirostris","MY",6.247586,100.81462
"31942","Anthracoceros albirostris","MY",5.876139,117.944145
"31943","Anthracoceros albirostris","MY",6.390664,99.70531
"31944","Rhyticeros undulatus","MY",6.42523,99.68106
"31945","Rhyticeros undulatus","MY",1.861087,103.892876
"31946","Anthracoceros malayanus","MY",2.561021,103.77714
"31947","Buceros rhinoceros","MY",5.413522,100.781204
"31948","Anthracoceros malayanus","MY",5.876139,117.944145
"31949","Anthracoceros malayanus","MY",3.579722,102.16389
"31950","Buceros rhinoceros","MY",5.876139,117.944145
"31951","Rhyticeros undulatus","MY",6.366567,99.81818
"31952","Anthracoceros albirostris","MY",4.854501,100.75117
"31953","Rhyticeros undulatus","MY",3.439769,101.78344
"31954","Anthracoceros albirostris","MY",5.50429,118.27074
"31955","Buceros rhinoceros","MY",5.692918,118.36263
"31956","Anthracoceros albirostris","MY",5.491432,118.20993
"31957","Anorrhinus galeritus","MY",5.876139,117.944145
"31958","Rhyticeros undulatus","MY",1.30325,112.0708
"31959","Buceros rhinoceros","MY",5.876139,117.944145
"31960","Anthracoceros albirostris","MY",4.857081,100.74997
"31961","Buceros rhinoceros","MY",5.0198,117.7462
"31962","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"31963","Anthracoceros malayanus","MY",5.324843,115.67288
"31964","Anthracoceros albirostris","MY",4.854501,100.75117
"31965","Anorrhinus galeritus","MY",4.863154,100.79312
"31966","Rhabdotorrhinus corrugatus","MY",5.019577,117.74608
"31967","Berenicornis comatus","MY",5.019577,117.74608
"31968","Anorrhinus galeritus","MY",1.240736,112.03893
"31969","Buceros rhinoceros","MY",5.86684,117.94813
"31970","Anthracoceros albirostris","MY",5.86684,117.94813
"31971","Anthracoceros albirostris","MY",4.822098,100.65211
"31972","Anthracoceros albirostris","MY",4.857081,100.74997
"31973","Buceros rhinoceros","MY",4.863154,100.79312
"31974","Berenicornis comatus","MY",1.613402,110.197655
"31975","Buceros rhinoceros","MY",5.86684,117.94813
"31976","Buceros bicornis","MY",3.400343,101.77187
"31977","Anthracoceros malayanus","MY",5.876139,117.944145
"31978","Buceros bicornis","MY",3.400343,101.77187
"31979","Buceros bicornis","MY",3.400343,101.77187
"31980","Anthracoceros albirostris","MY",5.530502,118.07169
"31981","Anorrhinus galeritus","MY",5.498167,118.280914
"31982","Berenicornis comatus","MY",5.498167,118.280914
"31983","Buceros rhinoceros","MY",5.498167,118.280914
"31984","Anorrhinus galeritus","MY",4.863154,100.79312
"31985","Anthracoceros albirostris","MY",4.857081,100.74997
"31986","Buceros rhinoceros","MY",4.863154,100.79312
"31987","Buceros rhinoceros","MY",3.579722,102.16389
"31988","Buceros rhinoceros","MY",4.736876,116.97571
"31989","Rhyticeros undulatus","MY",4.736876,116.97571
"31990","Anthracoceros malayanus","MY",4.736876,116.97571
"31991","Anthracoceros malayanus","MY",1.861087,103.892876
"31992","Berenicornis comatus","MY",6.180554,100.823395
"31993","Buceros rhinoceros","MY",3.959491,115.61544
"31994","Rhyticeros undulatus","MY",3.959491,115.61544
"31995","Anorrhinus galeritus","MY",3.959491,115.61544
"31996","Anthracoceros albirostris","MY",6.247586,100.81462
"31997","Anthracoceros albirostris","MY",5.491432,118.20993
"31998","Anthracoceros albirostris","MY",3.579722,102.16389
"31999","Anthracoceros malayanus","MY",4.736876,116.97571
"32000","Rhabdotorrhinus corrugatus","MY",4.736876,116.97571
"32001","Anthracoceros albirostris","MY",5.490091,118.27688
"32002","Anthracoceros malayanus","MY",5.490091,118.27688
"32003","Anthracoceros malayanus","MY",3.097932,101.50306
"32004","Anthracoceros malayanus","MY",3.959491,115.61544
"32005","Anorrhinus galeritus","MY",4.439467,115.537636
"32006","Anthracoceros malayanus","MY",4.736876,116.97571
"32007","Rhyticeros undulatus","MY",1.30325,112.0708
"32008","Anthracoceros malayanus","MY",4.736876,116.97571
"32009","Anthracoceros malayanus","MY",4.736876,116.97571
"32010","Rhyticeros undulatus","MY",5.0198,117.7462
"32011","Buceros rhinoceros","MY",5.0198,117.7462
"32012","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"32013","Anorrhinus galeritus","MY",5.50429,118.27074
"32014","Anthracoceros malayanus","MY",5.530219,118.07522
"32015","Anorrhinus galeritus","MY",5.464946,118.25358
"32016","Anorrhinus galeritus","MY",5.530219,118.07522
"32017","Anthracoceros malayanus","MY",5.876139,117.944145
"32018","Anthracoceros malayanus","MY",4.736876,116.97571
"32019","Buceros rhinoceros","MY",4.736876,116.97571
"32020","Buceros bicornis","MY",6.366567,99.81818
"32021","Buceros rhinoceros","MY",4.987661,117.8833
"32022","Anthracoceros malayanus","MY",5.488901,118.22541
"32023","Buceros rhinoceros","MY",5.239341,118.71002
"32024","Berenicornis comatus","MY",5.876139,117.944145
"32025","Rhabdotorrhinus corrugatus","MY",4.736876,116.97571
"32026","Buceros rhinoceros","MY",5.0198,117.7462
"32027","Rhyticeros undulatus","MY",3.694075,101.74849
"32028","Anorrhinus galeritus","MY",4.736876,116.97571
"32029","Anthracoceros malayanus","MY",4.736876,116.97571
"32030","Anthracoceros malayanus","MY",1.861087,103.892876
"32031","Anthracoceros malayanus","MY",4.736876,116.97571
"32032","Buceros rhinoceros","MY",5.0198,117.7462
"32033","Anthracoceros albirostris","MY",6.383376,99.78766
"32034","Buceros bicornis","MY",6.381189,99.67304
"32035","Buceros rhinoceros","MY",5.021105,117.74731
"32036","Berenicornis comatus","MY",1.613402,110.197655
"32037","Rhabdotorrhinus corrugatus","MY",5.478074,118.22137
"32038","Buceros rhinoceros","MY",4.736876,116.97571
"32039","Anthracoceros albirostris","MY",5.530219,118.07522
"32040","Rhabdotorrhinus corrugatus","MY",4.736876,116.97571
"32041","Buceros rhinoceros","MY",4.736876,116.97571
"32042","Buceros rhinoceros","MY",2.844976,102.00982
"32043","Anthracoceros malayanus","MY",4.736876,116.97571
"32044","Anthracoceros malayanus","MY",4.736876,116.97571
"32045","Anthracoceros malayanus","MY",4.736876,116.97571
"32046","Berenicornis comatus","MY",4.524672,102.421524
"32047","Rhyticeros undulatus","MY",4.524672,102.421524
"32048","Anthracoceros malayanus","MY",4.524672,102.421524
"32049","Buceros bicornis","MY",3.714808,101.74764
"32050","Anthracoceros albirostris","MY",6.387171,99.8011
"32051","Anthracoceros albirostris","MY",5.478074,118.22137
"32052","Anorrhinus galeritus","MY",5.021105,117.74731
"32053","Anthracoceros malayanus","MY",4.736876,116.97571
"32054","Anthracoceros malayanus","MY",4.736876,116.97571
"32055","Anthracoceros malayanus","MY",4.736876,116.97571
"32056","Buceros rhinoceros","MY",5.0198,117.7462
"32057","Rhyticeros undulatus","MY",5.0198,117.7462
"32058","Anthracoceros albirostris","MY",5.53757,118.297104
"32059","Anthracoceros albirostris","MY",5.508605,118.282265
"32060","Buceros rhinoceros","MY",6.172215,100.84017
"32061","Berenicornis comatus","MY",3.694075,101.74849
"32062","Buceros bicornis","MY",3.716435,101.73666
"32063","Rhyticeros undulatus","MY",4.736876,116.97571
"32064","Berenicornis comatus","MY",1.613402,110.197655
"32065","Berenicornis comatus","MY",1.613402,110.197655
"32066","Rhyticeros undulatus","MY",3.716435,101.73666
"32067","Anthracoceros malayanus","MY",5.324843,115.67288
"32068","Anorrhinus galeritus","MY",4.397206,102.402176
"32069","Anorrhinus galeritus","MY",5.239341,118.71002
"32070","Anthracoceros malayanus","MY",5.876139,117.944145
"32071","Buceros rhinoceros","MY",5.876139,117.944145
"32072","Rhyticeros undulatus","MY",3.716435,101.73666
"32073","Anthracoceros malayanus","MY",5.0198,117.7462
"32074","Rhabdotorrhinus corrugatus","MY",5.0198,117.7462
"32075","Buceros rhinoceros","MY",5.413522,100.781204
"32076","Anthracoceros malayanus","MY",2.29987,103.65539
"32077","Rhabdotorrhinus corrugatus","MY",4.397206,102.402176
"32078","Anthracoceros albirostris","MY",5.468624,118.187744
"32079","Buceros rhinoceros","MY",5.468624,118.187744
"32080","Anorrhinus galeritus","MY",5.530219,118.07522
"32081","Anorrhinus galeritus","MY",5.468624,118.187744
"32082","Rhyticeros undulatus","MY",3.716435,101.73666
"32083","Anthracoceros malayanus","MY",5.508605,118.282265
"32084","Anthracoceros albirostris","MY",5.508605,118.282265
"32085","Anorrhinus galeritus","MY",5.0198,117.7462
"32086","Anthracoceros albirostris","MY",6.247586,100.81462
"32087","Anthracoceros albirostris","MY",5.935371,117.80935
"32088","Anthracoceros malayanus","MY",4.678866,102.057495
"32089","Rhabdotorrhinus corrugatus","MY",5.468624,118.187744
"32090","Anthracoceros malayanus","MY",4.678866,102.057495
"32091","Anthracoceros albirostris","MY",5.468624,118.187744
"32092","Buceros rhinoceros","MY",5.864308,117.94995
"32093","Anthracoceros albirostris","MY",5.498167,118.280914
"32094","Berenicornis comatus","MY",5.468624,118.187744
"32095","Anthracoceros albirostris","MY",5.468624,118.187744
"32096","Anorrhinus galeritus","MY",4.361422,102.41317
"32097","Buceros rhinoceros","MY",5.0198,117.7462
"32098","Anthracoceros malayanus","MY",6.247586,100.81462
"32099","Anthracoceros albirostris","MY",5.468624,118.187744
"32100","Anthracoceros malayanus","MY",3.101167,101.52417
"32101","Anthracoceros albirostris","MY",5.498167,118.280914
"32102","Anthracoceros malayanus","MY",6.247586,100.81462
"32103","Anthracoceros albirostris","MY",6.247586,100.81462
"32104","Anthracoceros albirostris","MY",5.876139,117.944145
"32105","Anthracoceros malayanus","MY",6.247586,100.81462
"32106","Anthracoceros malayanus","MY",6.247586,100.81462
"32107","Rhabdotorrhinus corrugatus","MY",5.55837,118.09486
"32108","Anthracoceros albirostris","MY",5.468624,118.187744
"32109","Anthracoceros malayanus","MY",3.579722,102.16389
"32110","Anthracoceros malayanus","MY",5.497539,118.280304
"32111","Anthracoceros albirostris","MY",5.460332,118.156456
"32112","Rhyticeros undulatus","MY",5.530219,118.07522
"32113","Anorrhinus galeritus","MY",5.0198,117.7462
"32114","Anthracoceros malayanus","MY",5.468624,118.187744
"32115","Anthracoceros albirostris","MY",5.460332,118.156456
"32116","Buceros rhinoceros","MY",5.0198,117.7462
"32117","Buceros rhinoceros","MY",5.464946,118.25358
"32118","Berenicornis comatus","MY",5.460332,118.156456
"32119","Anthracoceros albirostris","MY",5.50429,118.27074
"32120","Anthracoceros albirostris","MY",5.460332,118.156456
"32121","Berenicornis comatus","MY",5.460332,118.156456
"32122","Anthracoceros malayanus","MY",6.247586,100.81462
"32123","Anthracoceros albirostris","MY",5.876139,117.944145
"32124","Anorrhinus galeritus","MY",5.50429,118.27074
"32125","Buceros rhinoceros","MY",5.491432,118.20993
"32126","Anthracoceros albirostris","MY",5.491432,118.20993
"32127","Anthracoceros albirostris","MY",5.491432,118.20993
"32128","Anthracoceros malayanus","MY",5.876139,117.944145
"32129","Anthracoceros albirostris","MY",4.397206,102.402176
"32130","Buceros rhinoceros","MY",5.413522,100.781204
"32131","Rhyticeros undulatus","MY",3.718223,101.75835
"32132","Anthracoceros albirostris","MY",5.498167,118.280914
"32133","Anthracoceros albirostris","MY",5.493102,118.28404
"32134","Rhabdotorrhinus corrugatus","MY",5.493102,118.28404
"32135","Rhabdotorrhinus corrugatus","MY",5.491432,118.20993
"32136","Buceros rhinoceros","MY",1.861087,103.892876
"32137","Anthracoceros malayanus","MY",1.861087,103.892876
"32138","Anthracoceros malayanus","MY",5.491432,118.20993
"32139","Rhabdotorrhinus corrugatus","MY",5.491432,118.20993
"32140","Anthracoceros malayanus","MY",1.861087,103.892876
"32141","Buceros rhinoceros","MY",5.876139,117.944145
"32142","Anorrhinus galeritus","MY",5.876139,117.944145
"32143","Anthracoceros albirostris","MY",5.935356,117.797714
"32144","Anthracoceros malayanus","MY",3.579722,102.16389
"32145","Anthracoceros malayanus","MY",3.579722,102.16389
"32146","Buceros rhinoceros","MY",3.579722,102.16389
"32147","Buceros rhinoceros","MY",5.484427,118.284325
"32148","Anthracoceros albirostris","MY",4.857081,100.74997
"32149","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"32150","Anthracoceros malayanus","MY",5.498167,118.280914
"32151","Buceros rhinoceros","MY",5.530502,118.07169
"32152","Anthracoceros albirostris","MY",2.437328,102.805466
"32153","Rhyticeros undulatus","MY",4.20175,115.45067
"32154","Rhyticeros undulatus","MY",4.962297,117.80357
"32155","Buceros rhinoceros","MY",5.0198,117.7462
"32156","Buceros bicornis","MY",6.366412,99.77901
"32157","Anthracoceros albirostris","MY",4.962297,117.80357
"32158","Anthracoceros malayanus","MY",1.861087,103.892876
"32159","Rhyticeros undulatus","MY",2.65314,113.05115
"32160","Anorrhinus galeritus","MY",2.65314,113.05115
"32161","Buceros rhinoceros","MY",2.65314,113.05115
"32162","Anthracoceros malayanus","MY",2.65314,113.05115
"32163","Rhyticeros undulatus","MY",3.713773,101.74189
"32164","Anorrhinus galeritus","MY",3.409241,101.84481
"32165","Buceros rhinoceros","MY",3.579722,102.16389
"32166","Anorrhinus galeritus","MY",3.536809,102.16731
"32167","Anthracoceros albirostris","MY",6.172215,100.84017
"32168","Anthracoceros albirostris","MY",4.962297,117.80357
"32169","Buceros rhinoceros","MY",4.962297,117.80357
"32170","Anthracoceros albirostris","MY",2.218684,102.19556
"32171","Anthracoceros albirostris","MY",5.785715,101.514305
"32172","Anthracoceros albirostris","MY",5.785715,101.514305
"32173","Rhyticeros undulatus","MY",5.50429,118.27074
"32174","Anthracoceros albirostris","MY",5.50429,118.27074
"32175","Buceros bicornis","MY",5.785715,101.514305
"32176","Buceros rhinoceros","MY",5.464946,118.25358
"32177","Berenicornis comatus","MY",5.530219,118.07522
"32178","Berenicornis comatus","MY",5.464946,118.25358
"32179","Anthracoceros albirostris","MY",5.53757,118.297104
"32180","Anorrhinus galeritus","MY",5.876139,117.944145
"32181","Anthracoceros albirostris","MY",5.464946,118.25358
"32182","Anthracoceros malayanus","MY",5.464946,118.25358
"32183","Rhabdotorrhinus corrugatus","MY",5.0198,117.7462
"32184","Buceros rhinoceros","MY",5.876139,117.944145
"32185","Anthracoceros malayanus","MY",5.50429,118.27074
"32186","Anthracoceros albirostris","MY",5.464946,118.25358
"32187","Buceros rhinoceros","MY",5.464946,118.25358
"32188","Rhabdotorrhinus corrugatus","MY",5.50429,118.27074
"32189","Anthracoceros albirostris","MY",2.474718,103.106255
"32190","Anthracoceros malayanus","MY",5.0198,117.7462
"32191","Anthracoceros malayanus","MY",5.53757,118.297104
"32192","Anthracoceros albirostris","MY",5.53757,118.297104
"32193","Anthracoceros albirostris","MY",5.53757,118.297104
"32194","Buceros rhinoceros","MY",3.419382,101.841736
"32195","Rhabdotorrhinus corrugatus","MY",5.488901,118.22541
"32196","Rhyticeros undulatus","MY",5.0198,117.7462
"32197","Anthracoceros albirostris","MY",5.508605,118.282265
"32198","Berenicornis comatus","MY",5.0198,117.7462
"32199","Rhyticeros undulatus","MY",5.530219,118.07522
"32200","Anorrhinus galeritus","MY",4.736876,116.97571
"32201","Anthracoceros malayanus","MY",3.259953,113.850685
"32202","Buceros rhinoceros","MY",3.259953,113.850685
"32203","Buceros rhinoceros","MY",5.239341,118.71002
"32204","Anthracoceros albirostris","MY",5.0198,117.7462
"32205","Anthracoceros albirostris","MY",5.239341,118.71002
"32206","Anthracoceros albirostris","MY",5.785715,101.514305
"32207","Buceros rhinoceros","MY",3.688181,101.74806
"32208","Anorrhinus galeritus","MY",5.0198,117.7462
"32209","Anthracoceros albirostris","MY",5.464946,118.25358
"32210","Anthracoceros albirostris","MY",5.464946,118.25358
"32211","Anthracoceros malayanus","MY",5.464946,118.25358
"32212","Buceros rhinoceros","MY",5.0198,117.7462
"32213","Buceros rhinoceros","MY",5.0198,117.7462
"32214","Anthracoceros malayanus","MY",5.0198,117.7462
"32215","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"32216","Anthracoceros malayanus","MY",5.785715,101.514305
"32217","Anthracoceros malayanus","MY",5.876139,117.944145
"32218","Rhyticeros undulatus","MY",5.468624,118.187744
"32219","Anthracoceros albirostris","MY",5.488901,118.22541
"32220","Berenicornis comatus","MY",5.468624,118.187744
"32221","Anthracoceros albirostris","MY",5.488901,118.22541
"32222","Anthracoceros albirostris","MY",5.935356,117.797714
"32223","Anthracoceros malayanus","MY",1.861087,103.892876
"32224","Anthracoceros albirostris","MY",5.530219,118.07522
"32225","Anthracoceros albirostris","MY",5.491432,118.20993
"32226","Anthracoceros malayanus","MY",5.0198,117.7462
"32227","Anthracoceros malayanus","MY",4.736876,116.97571
"32228","Buceros rhinoceros","MY",5.530219,118.07522
"32229","Buceros rhinoceros","MY",5.876139,117.944145
"32230","Anorrhinus galeritus","MY",5.876139,117.944145
"32231","Anorrhinus galeritus","MY",3.204855,113.85468
"32232","Anthracoceros albirostris","MY",5.239341,118.71002
"32233","Rhyticeros undulatus","MY",5.239341,118.71002
"32234","Buceros rhinoceros","MY",5.0198,117.7462
"32235","Buceros rhinoceros","MY",6.172215,100.84017
"32236","Anthracoceros albirostris","MY",6.172215,100.84017
"32237","Berenicornis comatus","MY",6.172215,100.84017
"32238","Rhyticeros subruficollis","MY",5.785715,101.514305
"32239","Anthracoceros malayanus","MY",5.785715,101.514305
"32240","Buceros rhinoceros","MY",3.694075,101.74849
"32241","Anorrhinus galeritus","MY",3.694075,101.74849
"32242","Anthracoceros albirostris","MY",3.579722,102.16389
"32243","Buceros rhinoceros","MY",3.716435,101.73666
"32244","Anorrhinus galeritus","MY",5.0198,117.7462
"32245","Anthracoceros albirostris","MY",5.785715,101.514305
"32246","Anthracoceros malayanus","MY",5.785715,101.514305
"32247","Anthracoceros malayanus","MY",5.785715,101.514305
"32248","Anthracoceros malayanus","MY",5.785715,101.514305
"32249","Rhyticeros subruficollis","MY",5.785715,101.514305
"32250","Anthracoceros albirostris","MY",5.508605,118.282265
"32251","Anorrhinus galeritus","MY",5.530219,118.07522
"32252","Anthracoceros malayanus","MY",5.876139,117.944145
"32253","Anthracoceros albirostris","MY",5.508605,118.282265
"32254","Anorrhinus galeritus","MY",1.26197,112.047554
"32255","Anorrhinus galeritus","MY",5.413522,100.781204
"32256","Buceros rhinoceros","MY",4.391705,102.39924
"32257","Buceros rhinoceros","MY",5.876139,117.944145
"32258","Anorrhinus galeritus","MY",5.53757,118.297104
"32259","Anthracoceros albirostris","MY",6.247586,100.81462
"32260","Berenicornis comatus","MY",5.0198,117.7462
"32261","Anthracoceros malayanus","MY",5.53757,118.297104
"32262","Anthracoceros malayanus","MY",5.876139,117.944145
"32263","Rhyticeros undulatus","MY",3.718223,101.75835
"32264","Anorrhinus galeritus","MY",3.409241,101.84481
"32265","Berenicornis comatus","MY",1.613402,110.197655
"32266","Berenicornis comatus","MY",1.613402,110.197655
"32267","Berenicornis comatus","MY",1.613402,110.197655
"32268","Berenicornis comatus","MY",1.613402,110.197655
"32269","Anthracoceros malayanus","MY",5.53757,118.297104
