"","x","y"
"1101332.1",-13.4250004552838,56.7749990371573
"1221032.3",-13.4250004552838,53.9249990854902
"1727576",8.77500029758772,41.8749992898452
"484861.54",33.0250011199811,71.4749987878611
"258028.6",31.3750010640245,76.874998696283
"1143294.5",-15.3250005197187,55.7749990541162
"1610490",34.4750011691552,44.6749992423602
"962822.3",-8.92500030267469,60.0749989811928
"1048841",-12.9750004400229,58.0249990159586
"912450.5",-7.52500025519631,61.2749989608421
"975380",-11.0250003738923,59.7749989862805
"1639983.1",39.1250013268512,43.9749992542315
"102899.6",44.9250015235474,80.5749986335349
"819893.6",-15.3750005214144,63.4749989235325
"706426.13",-18.7250006350234,66.1749988777434
"920845.1",-7.77500026367459,61.0749989642339
"927144.3",-7.82500026537025,60.9249989667777
"702355.2",-12.2750004162837,66.2749988760475
"925055",-7.27500024671802,60.9749989659298
"962872",-6.42500021789186,60.0749989811928
"1147388",-20.6250006994583,55.6749990558121
"912450.6",-7.52500025519631,61.2749989608421
"994195.1",-15.2750005180231,59.324998993912
"1517290.7",-5.52500018737005,46.8749992050506
"1143306.3",-14.7250004993708,55.7749990541162
"771644.1",-12.8250004349359,64.6249989040297
"1553019.3",-4.07500013819601,46.0249992194657
"767509.4",-9.57500032471822,64.7249989023339
"901696",-20.2250006858931,61.5249989566024
"979563",-11.8750004027184,59.6749989879764
"1761049",2.42500008223934,41.0749993034123
"1218949.2",-12.5750004264576,53.9749990846422
"964997",-5.17500017550045,60.0249989820408
"899827",-8.67500029419641,61.5749989557545
"754942.15",-7.92500026876156,65.0249988972462
"597425.17",-8.77500029758772,68.7749988336502
"270272.1",13.5750004603707,76.5749987013706
"714751.1",-22.4750007621976,65.9749988811352
"1338670.1",-11.5250003908488,51.1249991329752
"1086596.1",-15.2250005163274,57.1249990312216
"918720",-9.025000306066,61.124998963386
"1752654.1",2.67500009071762,41.2749993000205
"607937",-8.17500027723985,68.52499883789
"1489956",-7.22500024502237,47.5249991940273
"1118192.4",-10.4250003535444,56.3749990439408
"832431.2",-18.4750006265451,63.1749989286202
"775924.6",-8.82500029928337,64.5249989057256
"1223125",-13.7750004671534,53.8749990863381
"1639387.3",9.32500031623994,43.9749992542315
"725404",-14.8250005027622,65.7249988853749
"1069884.2",-10.8250003671096,57.5249990244381
"987856.1",-17.2250005841537,59.4749989913682
"552054",32.6750011081115,69.8749988149954
"685546.12",-12.7250004315446,66.674998869264
"1210575.1",-11.2750003823705,54.1749990812505
"1149705.1",-9.77500033150085,55.62499905666
"1029921",-13.975000473936,58.4749990083271
"817797.1",-15.1750005146318,63.5249989226846
"754942.16",-7.92500026876156,65.0249988972462
"1053040.2",-13.0250004417185,57.9249990176545
"1338670.2",-11.5250003908488,51.1249991329752
"258029.3",31.4250010657201,76.874998696283
"1214756.6",-12.225000414588,54.0749990829464
"1561425.3",-3.77500012802207,45.8249992228574
"1637048",-2.62500008902197,44.0249992533835
"1032417.1",5.82500019754398,58.4249990091751
"897740",-8.02500027215287,61.6249989549065
"761215.23",-9.27500031454429,64.87499889979
"962868.2",-6.62500022467449,60.0749989811928
"1038410.3",-9.52500032302257,58.2749990117189
"689676",-16.2250005502405,66.5749988709598
"685544.3",-12.8250004349359,66.674998869264
"611920",-19.0250006451973,68.4249988395858
"811513.3",-14.3750004875013,63.6749989201407
"616328.6",-8.62500029250075,68.3249988412817
"274486.3",14.2750004841099,76.4749987030665
"1695980",3.97500013480469,42.624999277126
"1727468.5",3.37500011445681,41.8749992898452
"1193774.1",-11.3250003840662,54.5749990744669
"597420.3",-9.025000306066,68.7749988336502
"1315567.1",-11.6750003959358,51.6749991236478
"1214760.1",-12.0250004078054,54.0749990829464
"870079.1",-26.0750008842849,62.2749989438832
"597426.16",-8.72500029589207,68.7749988336502
"1218929",-13.5750004603707,53.9749990846422
"1239912",-14.4250004891969,53.4749990931217
"1643304",-4.82500016363085,43.8749992559273
"824071.2",-16.4750005587188,63.3749989252284
"1137111",-9.47500032132691,55.9249990515723
"1561425.4",-3.77500012802207,45.8249992228574
"962868.3",-6.62500022467449,60.0749989811928
"674813",-24.3750008266326,66.9249988650242
"1342872.2",-11.4250003874575,51.0249991346711
"348458.5",37.8750012844598,74.7249987327446
"272386",14.2750004841099,76.5249987022186
"761215.24",-9.27500031454429,64.87499889979
"1284042",-12.9250004383272,52.4249991109286
"597426.17",-8.72500029589207,68.7749988336502
"712556.1",-27.225000923285,66.0249988802873
"1093015.4",-9.27500031454429,56.9749990337655
"1046735.1",-13.2750004501968,58.0749990151107
"1513085",-5.77500019584833,46.9749992033547
"1233653",-12.375000419675,53.6249990905779
"1139098",-15.1250005129361,55.8749990524203
"1212647.2",-12.6750004298489,54.1249990820984
"1204132",-18.4250006248494,54.3249990787066
"918751",-7.47500025350065,61.124998963386
"832430.2",-18.5250006282407,63.1749989286202
"1090709",-19.5750006638495,57.0249990329175
"1246204",-14.8250005027622,53.3249990956655
"1679208.3",5.37500018228307,43.0249992703424
"811513.4",-14.3750004875013,63.6749989201407
"962872.1",-6.42500021789186,60.0749989811928
"1069886.1",-10.7250003637183,57.5249990244381
"1746357.4",2.82500009580459,41.4249992974767
"601465.28",-16.7750005688928,68.6749988353461
"1637055.1",-2.27500007715238,44.0249992533835
"1229412",-14.4250004891969,53.724999088882
"484861.55",33.0250011199811,71.4749987878611
"484861.56",33.0250011199811,71.4749987878611
"1032114.2",-9.32500031623994,58.4249990091751
"759115.6",-9.27500031454429,64.9249988989421
"601464.22",-16.8250005705884,68.6749988353461
"1117955.2",-22.275000755415,56.3749990439408
"599523.1",-8.87500030097903,68.7249988344982
"1752654.2",2.67500009071762,41.2749993000205
"1197969",-11.5750003925445,54.4749990761628
"1496269.1",-6.57500022297884,47.3749991965711
"1742158.3",2.87500009750025,41.5249992957808
"979563.1",-11.8750004027184,59.6749989879764
"1744257.5",2.82500009580459,41.4749992966288
"706426.14",-18.7250006350234,66.1749988777434
"1647416.1",-9.22500031284863,43.7749992576232
"597427.17",-8.67500029419641,68.7749988336502
"922955.3",-7.27500024671802,61.0249989650819
"834434",-23.3250007910238,63.1249989294681
"337930.1",36.4750012369814,74.9749987285049
"1078274",-11.3250003840662,57.3249990278299
"1544640.3",-3.02500010258722,46.2249992160739
"706426.15",-18.7250006350234,66.1749988777434
"597425.18",-8.77500029758772,68.7749988336502
"595327.15",-8.67500029419641,68.8249988328023
"1046735.2",-13.2750004501968,58.0749990151107
"1479448.3",-7.62500025858762,47.7749991897876
"998324",-18.8250006384147,59.2249989956079
"987900.1",-15.0250005095448,59.4749989913682
"729623.1",-13.8750004705447,65.6249988870708
"946029.1",-8.57500029080509,60.4749989744093
"979563.2",-11.8750004027184,59.6749989879764
"484861.57",33.0250011199811,71.4749987878611
"1212640.2",-13.0250004417185,54.1249990820984
"817801",-14.9750005078491,63.5249989226846
"679236.22",-13.2250004485011,66.8249988667201
"1099307",-9.67500032810954,56.8249990363093
"526544.2",17.175000582458,70.47499880482
"1214752.1",-12.4250004213706,54.0749990829464
"1634951",-2.475000083935,44.0749992525356
"1567755.2",-2.27500007715238,45.6749992254013
"767508",-9.62500032641388,64.7249989023339
"954421.1",-8.97500030437035,60.274998977801
"1460520.3",-9.025000306066,48.224999182156
"616328.7",-8.62500029250075,68.3249988412817
"675162",-6.92500023484843,66.9249988650242
"601463.13",-16.8750005722841,68.6749988353461
"1080409.2",-9.57500032471822,57.2749990286778
"1750560",2.97500010089156,41.3249992991726
"484861.58",33.0250011199811,71.4749987878611
"1540405.1",-4.7750001619352,46.324999214378
"603564.44",-16.8250005705884,68.6249988361941
"786035",-28.2750009588938,64.2749989099654
"1095106.2",-9.7250003298052,56.9249990346134
"815702.1",-14.9250005061535,63.5749989218366
"706426.16",-18.7250006350234,66.1749988777434
"704392.1",-15.42500052311,66.2249988768955
"491396.2",44.7750015184604,71.324998790405
"589000.3",-10.0250003399791,68.9749988302584
"977492",-10.4250003535444,59.7249989871285
"1349257",-7.17500024332671,50.8749991372149
"1072007.1",-9.67500032810954,57.474999025286
"1653812",-4.42500015006561,43.6249992601671
"754942.17",-7.92500026876156,65.0249988972462
"1651743",-2.87500009750025,43.6749992593191
"1130812.1",-9.42500031963125,56.0749990490285
"863772.1",-26.4250008961545,62.4249989413394
"1216840.4",-13.0250004417185,54.0249990837943
"484861.59",33.0250011199811,71.4749987878611
"632060",42.9750014574168,67.9749988472173
"975376.1",-11.2250003806749,59.7749989862805
"1565625.4",-3.77500012802207,45.7249992245533
"1553019.4",-4.07500013819601,46.0249992194657
"1702274",3.67500012463075,42.4749992796698
"1147485.2",-15.7750005349796,55.6749990558121
"1141055.4",-22.275000755415,55.8249990532682
"1105449.1",-17.5750005960233,56.6749990388532
"754942.18",-7.92500026876156,65.0249988972462
"1521495.3",-5.27500017889177,46.7749992067465
"484861.60",33.0250011199811,71.4749987878611
"603563.28",-16.8750005722841,68.6249988361941
"1231516.1",-14.2250004824143,53.6749990897299
"1053439",6.92500023484842,57.9249990176545
"1744257.6",2.82500009580459,41.4749992966288
"605811.8",-9.47500032132691,68.574998837042
"534942",17.0750005790667,70.2749988082118
"1212662.3",-11.9250004044141,54.1249990820984
"102900.45",44.975001525243,80.5749986335349
"1082441.4",-12.9750004400229,57.2249990295258
"491396.3",44.7750015184604,71.324998790405
"1521499.1",-5.07500017210914,46.7749992067465
"614201",-9.97500033828348,68.3749988404338
"603563.29",-16.8750005722841,68.6249988361941
"1050939.1",-13.0750004434142,57.9749990168066
"1229412.1",-14.4250004891969,53.724999088882
"1208460.3",-12.0250004078054,54.2249990804025
"102900.46",44.975001525243,80.5749986335349
"102899.7",44.9250015235474,80.5749986335349
"366976",18.775000636719,74.2749987403761
"1103384.4",-15.8250005366753,56.7249990380052
"612110.1",-9.52500032302257,68.4249988395858
"761215.25",-9.27500031454429,64.87499889979
"1286157.1",-12.1750004128924,52.3749991117765
"729314.2",-29.3250009945025,65.6249988870708
"943590",-25.5250008656327,60.5249989735613
"491400.10",44.975001525243,71.324998790405
"983866",-6.7250002280658,59.5749989896723
"1088813.1",-9.3750003179356,57.0749990320696
"679236.23",-13.2250004485011,66.8249988667201
"270274",13.6750004637621,76.5749987013706
"1078308",-9.62500032641388,57.3249990278299
"597425.19",-8.77500029758772,68.7749988336502
"1702010.3",-9.52500032302257,42.4749992796698
"1653813.1",-4.37500014836995,43.6249992601671
"1080409.3",-9.57500032471822,57.2749990286778
"1088738",-13.1250004451098,57.0749990320696
"1053450",7.47500025350065,57.9249990176545
"1109641",-17.9750006095885,56.5749990405491
"1053439.1",6.92500023484842,57.9249990176545
"1290335",-13.2750004501968,52.2749991134724
"759115.7",-9.27500031454429,64.9249988989421
"775924.7",-8.82500029928337,64.5249989057256
"1046682.1",-15.9250005400666,58.0749990151107
"1672607.4",-9.67500032810954,43.1749992677986
"824016",-19.2250006519799,63.3749989252284
"1538308.4",-4.62500015684823,46.37499921353
"1746357.5",2.82500009580459,41.4249992974767
"1679210.1",5.47500018567438,43.0249992703424
"597427.18",-8.67500029419641,68.7749988336502
"1149704.1",-9.82500033319651,55.62499905666
"601463.14",-16.8750005722841,68.6749988353461
"679236.24",-13.2250004485011,66.8249988667201
"597421.10",-8.97500030437035,68.7749988336502
"491400.11",44.975001525243,71.324998790405
"106778",28.8750009792416,80.4749986352308
"948113.2",-9.3750003179356,60.4249989752572
"685544.4",-12.8250004349359,66.674998869264
"1067781.1",-10.9750003721966,57.5749990235901
"603564.45",-16.8250005705884,68.6249988361941
"1074086.4",-10.7250003637183,57.424999026134
"761207.7",-9.67500032810954,64.87499889979
"706426.17",-18.7250006350234,66.1749988777434
"832433.2",-18.3750006231538,63.1749989286202
"102895.7",44.7250015167648,80.5749986335349
"1218949.3",-12.5750004264576,53.9749990846422
"1744261.4",3.02500010258721,41.4749992966288
"1044650.1",-12.525000424762,58.1249990142627
"373685.2",39.2250013302425,74.12499874292
"1677110.1",5.47500018567438,43.0749992694945
"1536206.3",-4.72500016023955,46.4249992126821
"941830.2",-8.52500028910944,60.5749989727134
"258026.1",31.2750010606332,76.874998696283
"956577.1",-6.17500020941358,60.224998978649
"706426.18",-18.7250006350234,66.1749988777434
"484861.61",33.0250011199811,71.4749987878611
"1032022.3",-13.9250004722403,58.4249990091751
"1097133",-13.3750004535881,56.8749990354614
"935195.4",-25.2750008571544,60.7249989701695
"973264.3",-11.8250004010228,59.8249989854326
"102900.47",44.975001525243,80.5749986335349
"754942.19",-7.92500026876156,65.0249988972462
"603565.20",-16.7750005688928,68.6249988361941
"706423.9",-18.8750006401103,66.1749988777434
"601464.23",-16.8250005705884,68.6749988353461
"1517290.8",-5.52500018737005,46.8749992050506
"589001.1",-9.97500033828348,68.9749988302584
"603563.30",-16.8750005722841,68.6249988361941
"1244105.2",-14.7750005010665,53.3749990948176
"102900.48",44.975001525243,80.5749986335349
"1683485.3",9.22500031284863,42.9249992720383
"1721770.3",33.475001135242,42.0249992873013
"1460520.4",-9.025000306066,48.224999182156
"102900.49",44.975001525243,80.5749986335349
"1008908.2",-14.6250004959795,58.9749989998476
"819894.5",-15.3250005197187,63.4749989235325
"1093014.1",-9.32500031623994,56.9749990337655
"601615.5",-9.27500031454429,68.6749988353461
"1735871.4",3.52500011954378,41.674999293237
"958627.1",-8.67500029419641,60.1749989794969
"811309",-24.5750008334152,63.6749989201407
"1099303",-9.87500033489216,56.8249990363093
"1466809.1",-9.57500032471822,48.0749991846999
"1069874",-11.3250003840662,57.5249990244381
"775924.8",-8.82500029928337,64.5249989057256
"484861.62",33.0250011199811,71.4749987878611
"962875",-6.2750002128049,60.0749989811928
"597424.5",-8.82500029928337,68.7749988336502
"824072",-16.4250005570232,63.3749989252284
"759115.8",-9.27500031454429,64.9249988989421
"1082513",-9.3750003179356,57.2249990295258
"102896.10",44.7750015184604,80.5749986335349
"1006717.1",-19.1750006502843,59.0249989989997
"967029.1",-8.57500029080509,59.9749989828887
"1256698",-15.1250005129361,53.0749990999053
"601464.24",-16.8250005705884,68.6749988353461
"826117.1",-19.1750006502843,63.3249989260763
"1544640.4",-3.02500010258722,46.2249992160739
"836599.1",-20.0750006808061,63.0749989303161
"1214756.7",-12.225000414588,54.0749990829464
"1057145",-17.7750006028059,57.8249990193504
"597427.19",-8.67500029419641,68.7749988336502
"685544.5",-12.8250004349359,66.674998869264
"1115975.1",-16.2750005519362,56.4249990430929
"1763138.6",1.87500006358712,41.0249993042603
"1170698.1",-10.1250003433704,55.1249990651395
"1130683.1",-15.8750005383709,56.0749990490285
"186720.2",35.9750012200249,78.5749986674528
"962868.4",-6.62500022467449,60.0749989811928
"674813.1",-24.3750008266326,66.9249988650242
"1546714",-4.32500014667429,46.1749992169218
"754944.22",-7.82500026537025,65.0249988972462
"1143306.4",-14.7250004993708,55.7749990541162
"605819",-9.07500030776166,68.574998837042
"1611852.2",-2.42500008223934,44.6249992432082
"1706211.3",-9.47500032132691,42.3749992813657
"1650490.7",39.4750013387208,43.7249992584712
"706427.18",-18.6750006333277,66.1749988777434
"1288260.4",-12.0250004078054,52.3249991126245
"599520.3",-9.025000306066,68.7249988344982
"958642.1",-7.92500026876156,60.1749989794969
"1744257.7",2.82500009580459,41.4749992966288
"1118217.3",-9.17500031115297,56.3749990439408
"706427.19",-18.6750006333277,66.1749988777434
"1156001.1",-9.97500033828348,55.4749990592039
"1698081.3",4.02500013650035,42.5749992779739
"1279841.1",-12.9750004400229,52.5249991092327
"605811.9",-9.47500032132691,68.574998837042
"102900.50",44.975001525243,80.5749986335349
"1160073.1",-16.3750005553275,55.3749990608998
"937638",-8.12500027554419,60.6749989710175
"1065592.1",-15.42500052311,57.6249990227422
"757051.2",-7.47500025350065,64.9749988980941
"819896.1",-15.2250005163274,63.4749989235325
"601464.25",-16.8250005705884,68.6749988353461
"1101323",-13.8750004705447,56.7749990371573
"973369.2",-6.57500022297884,59.8249989854326
"1239912.1",-14.4250004891969,53.4749990931217
"102900.51",44.975001525243,80.5749986335349
"1555120.4",-4.02500013650035,45.9749992203136
"1563524.4",-3.82500012971773,45.7749992237054
"1672607.5",-9.67500032810954,43.1749992677986
"1069874.1",-11.3250003840662,57.5249990244381
"754944.23",-7.82500026537025,65.0249988972462
"681342.3",-12.9250004383272,66.7749988675681
"952332.3",-8.42500028571813,60.3249989769531
"1221032.4",-13.4250004552838,53.9249990854902
"685546.13",-12.7250004315446,66.674998869264
"754944.24",-7.82500026537025,65.0249988972462
"601463.15",-16.8750005722841,68.6749988353461
"817798.4",-15.1250005129361,63.5249989226846
"1015289",-10.5750003586314,58.8249990023915
"1030018.2",-9.12500030945731,58.4749990083271
"597421.11",-8.97500030437035,68.7749988336502
"1053449",7.425000251805,57.9249990176545
"603564.46",-16.8250005705884,68.6249988361941
"1067647.1",-17.6750005994146,57.5749990235901
"589000.4",-10.0250003399791,68.9749988302584
"1639387.4",9.32500031623994,43.9749992542315
"320771",18.5250006282407,75.3749987217213
"1218919.4",-14.0750004773273,53.9749990846422
"1158100.2",-10.0250003399791,55.4249990600518
"956551.1",-7.47500025350065,60.224998978649
"778027.2",-8.67500029419641,64.4749989065736
"679237.3",-13.1750004468055,66.8249988667201
"1216848.2",-12.6250004281533,54.0249990837943
"809416.1",-14.2250004824143,63.7249989192928
"1216847",-12.6750004298489,54.0249990837943
"819893.7",-15.3750005214144,63.4749989235325
"754944.25",-7.82500026537025,65.0249988972462
"1214752.2",-12.4250004213706,54.0749990829464
"1219121",-3.9750001348047,53.9749990846422
"670731.4",-18.4750006265451,67.0249988633283
"966963.1",-11.8750004027184,59.9749989828887
"482760.3",32.9750011182855,71.5249987870132
"1223120",-14.0250004756317,53.8749990863381
"1023722.1",-8.92500030267469,58.6249990057833
"1567755.3",-2.27500007715238,45.6749992254013
"1103384.5",-15.8250005366753,56.7249990380052
"706427.20",-18.6750006333277,66.1749988777434
"1214756.8",-12.225000414588,54.0749990829464
"960767.2",-6.67500022637014,60.1249989803449
"589001.2",-9.97500033828348,68.9749988302584
"1195734",-18.3250006214581,54.5249990753148
"1618962.2",38.0750012912424,44.474999245752
"920848.4",-7.62500025858762,61.0749989642339
"1481544.3",-7.82500026537025,47.7249991906355
"1746362.1",3.07500010428287,41.4249992974767
"723311.4",-14.4750004908926,65.774998884527
"1003121",11.0250003738923,59.1249989973038
"895413.1",-19.3750006570669,61.6749989540586
"1727468.6",3.37500011445681,41.8749992898452
"677137",-13.1750004468055,66.8749988658722
"1658895.1",39.7250013471991,43.524999261863
"1214751.1",-12.4750004230663,54.0749990829464
"1744257.8",2.82500009580459,41.4749992966288
"773827",-8.67500029419641,64.5749989048777
"759115.9",-9.27500031454429,64.9249988989421
"1149708",-9.62500032641388,55.62499905666
"693694",-25.32500085885,66.4749988726557
"1695980.1",3.97500013480469,42.624999277126
"994193.1",-15.3750005214144,59.324998993912
"759152.2",-7.425000251805,64.9249988989421
"698110",-14.5250004925882,66.3749988743516
"1725372.2",3.57500012123944,41.9249992889972
"1176994.3",-10.3250003501531,54.9749990676833
"1647507.4",-4.67500015854389,43.7749992576232
"1275638.3",-13.1250004451098,52.6249991075368
"375319",15.9250005400666,74.0749987437679
"832431.3",-18.4750006265451,63.1749989286202
"1074108",-9.62500032641388,57.424999026134
"1737970.4",3.47500011784813,41.6249992940849
"1485751.3",-7.47500025350065,47.6249991923314
"685546.14",-12.7250004315446,66.674998869264
"1008906.1",-14.7250004993708,58.9749989998476
"1504686.2",-5.72500019415267,47.1749991999629
"1073964",-16.8250005705884,57.424999026134
"1515191",-5.47500018567439,46.9249992042026
"691744.1",-17.8250006045015,66.5249988718078
"605835.2",-8.27500028063115,68.574998837042
"935560.2",-7.02500023823974,60.7249989701695
"679240.1",-13.0250004417185,66.8249988667201
"1145405.1",-14.7750005010665,55.7249990549641
"599524",-8.82500029928337,68.7249988344982
"1017206.1",-19.7250006689365,58.7749990032394
"1080380.2",-11.0250003738923,57.2749990286778
"1744267",3.32500011276115,41.4749992966288
"1246202.1",-14.9250005061535,53.3249990956655
"706427.21",-18.6750006333277,66.1749988777434
"270277.1",13.825000468849,76.5749987013706
"601465.29",-16.7750005688928,68.6749988353461
"960721.4",-8.97500030437035,60.1249989803449
"1105449.2",-17.5750005960233,56.6749990388532
"704392.2",-15.42500052311,66.2249988768955
"1637055.2",-2.27500007715238,44.0249992533835
"1614688.2",34.3750011657639,44.5749992440561
"815707.4",-14.6750004976752,63.5749989218366
"597427.20",-8.67500029419641,68.7749988336502
"1021993",9.62500032641388,58.6749990049353
"962877.1",-6.17500020941358,60.0749989811928
"836598.3",-20.1250006825017,63.0749989303161
"754942.20",-7.92500026876156,65.0249988972462
"1517290.9",-5.52500018737005,46.8749992050506
"819891",-15.4750005248057,63.4749989235325
"720927.1",-28.675000972459,65.824998883679
"847374",-6.32500021450055,62.8249989345558
"1479441.1",-7.97500027045722,47.7749991897876
"817798.5",-15.1250005129361,63.5249989226846
"720941.1",-27.9750009487198,65.824998883679
"1156008",-9.62500032641388,55.4749990592039
"1013026.1",-18.7250006350234,58.8749990015435
"1208467.4",-11.6750003959358,54.2249990804025
"486845",27.225000923285,71.4249987887091
"960761",-6.97500023654408,60.1249989803449
"348459.4",37.9250012861555,74.7249987327446
"102897.5",44.8250015201561,80.5749986335349
"491400.12",44.975001525243,71.324998790405
"1746357.6",2.82500009580459,41.4249992974767
"1044550.1",-17.5250005943276,58.1249990142627
"1592945",-2.77500009410894,45.0749992355766
"607730",-18.5250006282407,68.52499883789
"603563.31",-16.8750005722841,68.6249988361941
"983644",-17.8250006045015,59.5749989896723
"605837.3",-8.17500027723985,68.574998837042
"754944.26",-7.82500026537025,65.0249988972462
"1668408.1",-9.62500032641388,43.2749992661027
"1534139",-3.07500010428288,46.4749992118342
"1288239.5",-13.0750004434142,52.3249991126245
"1136944",-17.8250006045015,55.9249990515723
"960761.1",-6.97500023654408,60.1249989803449
"756928",-13.6250004620664,64.9749988980941
"1141202.1",-14.9250005061535,55.8249990532682
"1105620",-9.025000306066,56.6749990388532
"1576136",-3.22500010936984,45.4749992287931
"811513.5",-14.3750004875013,63.6749989201407
"811514",-14.3250004858056,63.6749989201407
"1761043.2",2.1250000720654,41.0749993034123
"771713.7",-9.3750003179356,64.6249989040297
"603564.47",-16.8250005705884,68.6249988361941
"1637055.3",-2.27500007715238,44.0249992533835
"1561425.5",-3.77500012802207,45.8249992228574
"1677110.2",5.47500018567438,43.0749992694945
"1147485.3",-15.7750005349796,55.6749990558121
"1092936.3",-13.2250004485011,56.9749990337655
"956583.1",-5.87500019923964,60.224998978649
"985896.1",-10.2250003467618,59.5249989905202
"1284042.1",-12.9250004383272,52.4249991109286
"1737970.5",3.47500011784813,41.6249992940849
"597426.18",-8.72500029589207,68.7749988336502
"616328.8",-8.62500029250075,68.3249988412817
"729624.6",-13.825000468849,65.6249988870708
"597427.21",-8.67500029419641,68.7749988336502
"442502",15.0750005112404,72.4749987709022
"1614688.3",34.3750011657639,44.5749992440561
"1319768",-11.6250003942401,51.5749991253437
"1725958.2",32.8750011148942,41.9249992889972
"597425.20",-8.77500029758772,68.7749988336502
"805226.1",-13.7250004654577,63.8249989175969
"1118199.1",-10.0750003416748,56.3749990439408
"1248301.3",-14.9750005078491,53.2749990965135
"1219093",-5.37500018228308,53.9749990846422
"1143294.6",-15.3250005197187,55.7749990541162
"1111894",-10.3250003501531,56.524999041397
"1051006.1",-9.7250003298052,57.9749990168066
"821992",-15.42500052311,63.4249989243804
"602667",43.3250014692864,68.6749988353461
"685546.15",-12.7250004315446,66.674998869264
"1462616.1",-9.22500031284863,48.174999183004
"761207.8",-9.67500032810954,64.87499889979
"603721",-8.97500030437035,68.6249988361941
"1653813.2",-4.37500014836995,43.6249992601671
"1737970.6",3.47500011784813,41.6249992940849
"1071985.4",-10.775000365414,57.474999025286
"723311.5",-14.4750004908926,65.774998884527
"601615.6",-9.27500031454429,68.6749988353461
"1649890.2",9.47500032132691,43.7249992584712
"958642.2",-7.92500026876156,60.1749989794969
"1502577.2",-6.17500020941358,47.224999199115
"1534101.3",-4.97500016871783,46.4749992118342
"1466830.4",-8.52500028910944,48.0749991846999
"948113.3",-9.3750003179356,60.4249989752572
"754942.21",-7.92500026876156,65.0249988972462
"597427.22",-8.67500029419641,68.7749988336502
"954427.1",-8.67500029419641,60.274998977801
"1485751.4",-7.47500025350065,47.6249991923314
"1082443.1",-12.8750004366316,57.2249990295258
"775924.9",-8.82500029928337,64.5249989057256
"1679917.1",40.8250013845035,43.0249992703424
"1046735.3",-13.2750004501968,58.0749990151107
"601464.26",-16.8250005705884,68.6749988353461
"935510",-9.52500032302257,60.7249989701695
"985940",-8.02500027215287,59.5249989905202
"1195877",-11.1750003789792,54.5249990753148
"706427.22",-18.6750006333277,66.1749988777434
"1099234.1",-13.3250004518925,56.8249990363093
"1158100.3",-10.0250003399791,55.4249990600518
"706427.23",-18.6750006333277,66.1749988777434
"952332.4",-8.42500028571813,60.3249989769531
"1544611.4",-4.47500015176126,46.2249992160739
"601464.27",-16.8250005705884,68.6749988353461
"1271396.2",-15.2250005163274,52.7249991058409
"769607.2",-9.67500032810954,64.6749989031818
"1517290.10",-5.52500018737005,46.8749992050506
"601464.28",-16.8250005705884,68.6749988353461
"687401.1",-24.9750008469804,66.6249988701119
"964932.1",-8.42500028571813,60.0249989820408
"1660390.4",9.47500032132691,43.4749992627109
"1069872.3",-11.4250003874575,57.5249990244381
"270274.1",13.6750004637621,76.5749987013706
"1468932.2",-8.42500028571813,48.0249991855478
"1698081.4",4.02500013650035,42.5749992779739
"954423",-8.87500030097903,60.274998977801
"1647556.2",-2.22500007545672,43.7749992576232
"1515183.1",-5.87500019923964,46.9249992042026
"706427.24",-18.6750006333277,66.1749988777434
"1082283",-20.8750007079366,57.2249990295258
"258028.7",31.3750010640245,76.874998696283
"1668408.2",-9.62500032641388,43.2749992661027
"704456.1",-12.225000414588,66.2249988768955
"948113.4",-9.3750003179356,60.4249989752572
"616328.9",-8.62500029250075,68.3249988412817
"595327.16",-8.67500029419641,68.8249988328023
"725404.1",-14.8250005027622,65.7249988853749
"1227320",-14.0250004756317,53.774999088034
"992080",-16.0250005434579,59.3749989930641
"754944.27",-7.82500026537025,65.0249988972462
"1214730.6",-13.5250004586751,54.0749990829464
"964872.1",-11.4250003874575,60.0249989820408
"1496268.8",-6.62500022467449,47.3749991965711
"1027917",-9.17500031115297,58.5249990074792
"616328.10",-8.62500029250075,68.3249988412817
"1720910",-9.52500032302257,42.0249992873013
"962862.2",-6.92500023484843,60.0749989811928
"1195872.8",-11.4250003874575,54.5249990753148
"467838.1",21.8750007418497,71.8749987810776
"1489955",-7.27500024671802,47.5249991940273
"1076184.3",-10.8250003671096,57.3749990269819
"603563.32",-16.8750005722841,68.6249988361941
"485094",44.6750015150691,71.4749987878611
"1611858.6",-2.1250000720654,44.6249992432082
"102900.52",44.975001525243,80.5749986335349
"1210544.1",-12.8250004349359,54.1749990812505
"1214756.9",-12.225000414588,54.0749990829464
"1534102.6",-4.92500016702217,46.4749992118342
"603563.33",-16.8750005722841,68.6249988361941
"948170",-6.52500022128318,60.4249989752572
"489293",44.6250015133734,71.374998789557
"1006899.1",-10.0750003416748,59.0249989989997
"1208467.5",-11.6750003959358,54.2249990804025
"1633679",38.9250013200686,44.1249992516876
"1101419.4",-9.07500030776166,56.7749990371573
"1763139.2",1.92500006528277,41.0249993042603
"1191677",-11.1750003789792,54.624999073619
"1078241.1",-12.9750004400229,57.3249990278299
"677137.1",-13.1750004468055,66.8749988658722
"1557222.6",-3.92500013310904,45.9249992211616
"102899.8",44.9250015235474,80.5749986335349
"679236.25",-13.2250004485011,66.8249988667201
"826117.2",-19.1750006502843,63.3249989260763
"828203.2",-19.8750006740235,63.2749989269243
"958658",-7.12500024163106,60.1749989794969
